Continent,Country,State,Location,Longitude,Latitude,GI,EI
World,No_country,No_state,358265,23.75,51.25,21,18
World,No_country,No_state,358266,23.92,51.25,21,18
World,No_country,No_state,358267,24.08,51.25,21,18
World,No_country,No_state,358268,24.25,51.25,21,18
World,No_country,No_state,358269,24.42,51.25,20,18
World,No_country,No_state,358270,24.58,51.25,21,18
World,No_country,No_state,358271,24.75,51.25,21,18
World,No_country,No_state,358272,24.92,51.25,21,18
World,No_country,No_state,358273,25.08,51.25,21,18
World,No_country,No_state,358274,25.25,51.25,21,18
World,No_country,No_state,358275,25.42,51.25,21,18
World,No_country,No_state,358276,25.58,51.25,21,18
World,No_country,No_state,358277,25.75,51.25,21,18
World,No_country,No_state,358278,25.92,51.25,21,18
World,No_country,No_state,358279,26.08,51.25,21,18
World,No_country,No_state,358280,26.25,51.25,22,18
World,No_country,No_state,358281,26.42,51.25,22,18
World,No_country,No_state,358282,26.58,51.25,22,19
World,No_country,No_state,358283,26.75,51.25,22,19
World,No_country,No_state,358284,26.92,51.25,22,18
World,No_country,No_state,358285,27.08,51.25,22,18
World,No_country,No_state,358286,27.25,51.25,22,18
World,No_country,No_state,358287,27.42,51.25,22,18
World,No_country,No_state,358288,27.58,51.25,22,18
World,No_country,No_state,358289,27.75,51.25,22,18
World,No_country,No_state,358290,27.92,51.25,22,18
World,No_country,No_state,358291,28.08,51.25,22,19
World,No_country,No_state,358292,28.25,51.25,22,18
World,No_country,No_state,358293,28.42,51.25,22,19
World,No_country,No_state,358294,28.58,51.25,22,19
World,No_country,No_state,358295,28.75,51.25,23,19
World,No_country,No_state,358296,28.92,51.25,23,20
World,No_country,No_state,358297,29.08,51.25,24,20
World,No_country,No_state,358298,29.25,51.25,24,20
World,No_country,No_state,358299,29.42,51.25,24,20
World,No_country,No_state,358300,29.58,51.25,24,21
World,No_country,No_state,358301,29.75,51.25,25,21
World,No_country,No_state,358302,29.92,51.25,25,21
World,No_country,No_state,358303,30.08,51.25,25,21
World,No_country,No_state,358304,30.25,51.25,26,22
World,No_country,No_state,358305,30.42,51.25,26,22
World,No_country,No_state,358306,30.58,51.25,26,22
World,No_country,No_state,358307,30.75,51.25,25,22
World,No_country,No_state,358308,30.92,51.25,25,22
World,No_country,No_state,358309,31.08,51.25,26,22
World,No_country,No_state,358310,31.25,51.25,25,22
World,No_country,No_state,358311,31.42,51.25,25,22
World,No_country,No_state,358312,31.58,51.25,25,21
World,No_country,No_state,358313,31.75,51.25,25,21
World,No_country,No_state,358314,31.92,51.25,25,21
World,No_country,No_state,358315,32.08,51.25,25,21
World,No_country,No_state,358316,32.25,51.25,25,21
World,No_country,No_state,358317,32.42,51.25,25,21
World,No_country,No_state,358318,32.58,51.25,25,20
World,No_country,No_state,358319,32.75,51.25,25,20
World,No_country,No_state,358320,32.92,51.25,25,20
World,No_country,No_state,358321,33.08,51.25,25,20
World,No_country,No_state,358322,33.25,51.25,25,20
World,No_country,No_state,358323,33.42,51.25,25,20
World,No_country,No_state,358324,33.58,51.25,25,20
World,No_country,No_state,358325,33.75,51.25,24,20
World,No_country,No_state,358326,33.92,51.25,24,20
World,No_country,No_state,359403,0.08,51.42,17,0
World,No_country,No_state,359404,0.25,51.42,17,0
World,No_country,No_state,359405,0.42,51.42,16,0
World,No_country,No_state,359406,0.58,51.42,16,0
World,No_country,No_state,359407,0.75,51.42,16,0
World,No_country,No_state,359408,0.92,51.42,16,0
World,No_country,No_state,359409,1.25,51.42,16,0
World,No_country,No_state,359410,3.42,51.42,16,0
World,No_country,No_state,359411,3.58,51.42,17,0
World,No_country,No_state,359412,3.75,51.42,17,0
World,No_country,No_state,359413,3.92,51.42,17,0
World,No_country,No_state,359414,4.08,51.42,18,0
World,No_country,No_state,359415,4.25,51.42,18,0
World,No_country,No_state,359416,4.42,51.42,18,0
World,No_country,No_state,359417,4.58,51.42,18,0
World,No_country,No_state,359418,4.75,51.42,18,0
World,No_country,No_state,359419,4.92,51.42,17,0
World,No_country,No_state,359420,5.08,51.42,17,0
World,No_country,No_state,359421,5.25,51.42,16,0
World,No_country,No_state,359422,5.42,51.42,16,0
World,No_country,No_state,359423,5.58,51.42,17,0
World,No_country,No_state,359424,5.75,51.42,18,0
World,No_country,No_state,359425,5.92,51.42,18,0
World,No_country,No_state,359426,6.08,51.42,20,19
World,No_country,No_state,359427,6.25,51.42,20,20
World,No_country,No_state,359428,6.42,51.42,21,21
World,No_country,No_state,359429,6.58,51.42,21,21
World,No_country,No_state,359430,6.75,51.42,22,21
World,No_country,No_state,359431,6.92,51.42,20,20
World,No_country,No_state,359432,7.08,51.42,19,18
World,No_country,No_state,359433,7.25,51.42,17,0
World,No_country,No_state,359434,7.42,51.42,16,0
World,No_country,No_state,359435,7.58,51.42,15,0
World,No_country,No_state,359436,7.75,51.42,12,0
World,No_country,No_state,359437,7.92,51.42,12,0
World,No_country,No_state,359438,8.08,51.42,9,0
World,No_country,No_state,359439,8.25,51.42,6,0
World,No_country,No_state,359440,8.42,51.42,5,0
World,No_country,No_state,359441,8.58,51.42,4,0
World,No_country,No_state,359442,8.75,51.42,5,0
World,No_country,No_state,359443,8.92,51.42,10,0
World,No_country,No_state,359444,9.08,51.42,15,0
World,No_country,No_state,359445,9.25,51.42,15,0
World,No_country,No_state,359446,9.42,51.42,16,0
World,No_country,No_state,359447,9.58,51.42,16,0
World,No_country,No_state,359448,9.75,51.42,14,0
World,No_country,No_state,359449,9.92,51.42,15,0
World,No_country,No_state,359450,-0.08,51.42,18,18
World,No_country,No_state,359451,-0.25,51.42,17,0
World,No_country,No_state,359452,-0.42,51.42,17,0
World,No_country,No_state,359453,-0.58,51.42,17,0
World,No_country,No_state,359454,-0.75,51.42,17,0
World,No_country,No_state,359455,-0.92,51.42,16,0
World,No_country,No_state,359456,-1.08,51.42,15,0
World,No_country,No_state,359457,-1.25,51.42,14,0
World,No_country,No_state,359458,-1.42,51.42,13,0
World,No_country,No_state,359459,-1.58,51.42,13,0
World,No_country,No_state,359460,-1.75,51.42,12,0
World,No_country,No_state,359461,-1.92,51.42,12,0
World,No_country,No_state,359462,-2.08,51.42,13,0
World,No_country,No_state,359463,-2.25,51.42,12,0
World,No_country,No_state,359464,-2.42,51.42,12,0
World,No_country,No_state,359465,-2.58,51.42,12,0
World,No_country,No_state,359466,-2.75,51.42,12,0
World,No_country,No_state,359467,-2.92,51.42,13,0
World,No_country,No_state,359468,-3.25,51.42,10,0
World,No_country,No_state,359469,-3.42,51.42,8,0
World,No_country,No_state,359470,-3.58,51.42,7,0
World,No_country,No_state,359471,10.08,51.42,13,0
World,No_country,No_state,359472,10.25,51.42,13,0
World,No_country,No_state,359473,10.42,51.42,12,0
World,No_country,No_state,359474,10.58,51.42,13,0
World,No_country,No_state,359475,10.75,51.42,15,0
World,No_country,No_state,359476,10.92,51.42,17,0
World,No_country,No_state,359477,11.08,51.42,17,0
World,No_country,No_state,359478,11.25,51.42,17,0
World,No_country,No_state,359479,11.42,51.42,17,0
World,No_country,No_state,359480,11.58,51.42,17,0
World,No_country,No_state,359481,11.75,51.42,17,0
World,No_country,No_state,359482,11.92,51.42,17,16
World,No_country,No_state,359483,12.08,51.42,17,16
World,No_country,No_state,359484,12.25,51.42,17,16
World,No_country,No_state,359485,12.42,51.42,18,17
World,No_country,No_state,359486,12.58,51.42,18,18
World,No_country,No_state,359487,12.75,51.42,19,19
World,No_country,No_state,359488,12.92,51.42,20,19
World,No_country,No_state,359489,13.08,51.42,21,20
World,No_country,No_state,359490,13.25,51.42,21,21
World,No_country,No_state,359491,13.42,51.42,22,21
World,No_country,No_state,359492,13.58,51.42,22,21
World,No_country,No_state,359493,13.75,51.42,22,21
World,No_country,No_state,359494,13.92,51.42,22,21
World,No_country,No_state,359495,14.08,51.42,21,20
World,No_country,No_state,359496,14.25,51.42,21,20
World,No_country,No_state,359497,14.42,51.42,21,20
World,No_country,No_state,359498,14.58,51.42,21,20
World,No_country,No_state,359499,14.75,51.42,21,20
World,No_country,No_state,359500,14.92,51.42,20,19
World,No_country,No_state,359501,15.08,51.42,20,19
World,No_country,No_state,359502,15.25,51.42,20,19
World,No_country,No_state,359503,15.42,51.42,20,19
World,No_country,No_state,359504,15.58,51.42,21,19
World,No_country,No_state,359505,15.75,51.42,21,19
World,No_country,No_state,359506,15.92,51.42,22,20
World,No_country,No_state,359507,16.08,51.42,22,20
World,No_country,No_state,359508,16.25,51.42,22,20
World,No_country,No_state,359509,16.42,51.42,23,21
World,No_country,No_state,359510,16.58,51.42,22,20
World,No_country,No_state,359511,16.75,51.42,21,19
World,No_country,No_state,359512,16.92,51.42,21,20
World,No_country,No_state,359513,17.08,51.42,21,20
World,No_country,No_state,359514,17.25,51.42,20,18
World,No_country,No_state,359515,17.42,51.42,20,18
World,No_country,No_state,359516,17.58,51.42,20,18
World,No_country,No_state,359517,17.75,51.42,20,19
World,No_country,No_state,359518,17.92,51.42,20,18
World,No_country,No_state,359519,18.08,51.42,21,20
World,No_country,No_state,359520,18.25,51.42,22,21
World,No_country,No_state,359521,18.42,51.42,22,20
World,No_country,No_state,359522,18.58,51.42,22,21
World,No_country,No_state,359523,18.75,51.42,23,21
World,No_country,No_state,359524,18.92,51.42,23,22
World,No_country,No_state,359525,19.08,51.42,23,21
World,No_country,No_state,359526,19.25,51.42,22,20
World,No_country,No_state,359527,19.42,51.42,21,19
World,No_country,No_state,359528,19.58,51.42,21,19
World,No_country,No_state,359529,19.75,51.42,21,19
World,No_country,No_state,359530,19.92,51.42,21,18
World,No_country,No_state,359531,20.08,51.42,20,18
World,No_country,No_state,359532,20.25,51.42,20,0
World,No_country,No_state,359533,20.42,51.42,19,0
World,No_country,No_state,359534,20.58,51.42,19,0
World,No_country,No_state,359535,20.75,51.42,20,0
World,No_country,No_state,359536,20.92,51.42,20,0
World,No_country,No_state,359537,21.08,51.42,20,18
World,No_country,No_state,359538,21.25,51.42,20,18
World,No_country,No_state,359539,21.42,51.42,20,18
World,No_country,No_state,359540,21.58,51.42,21,18
World,No_country,No_state,359541,21.75,51.42,21,19
World,No_country,No_state,359542,21.92,51.42,22,20
World,No_country,No_state,359543,22.08,51.42,22,19
World,No_country,No_state,359544,22.25,51.42,22,19
World,No_country,No_state,359545,22.42,51.42,22,19
World,No_country,No_state,359546,22.58,51.42,22,19
World,No_country,No_state,359547,22.75,51.42,22,19
World,No_country,No_state,359548,22.92,51.42,22,19
World,No_country,No_state,359549,23.08,51.42,21,19
World,No_country,No_state,359550,23.25,51.42,21,19
World,No_country,No_state,359551,23.42,51.42,21,18
World,No_country,No_state,359552,23.58,51.42,21,18
World,No_country,No_state,359553,23.75,51.42,21,18
World,No_country,No_state,359554,23.92,51.42,21,19
World,No_country,No_state,359555,24.08,51.42,21,18
World,No_country,No_state,359556,24.25,51.42,21,18
World,No_country,No_state,359557,24.42,51.42,21,18
World,No_country,No_state,359558,24.58,51.42,21,18
World,No_country,No_state,359559,24.75,51.42,21,18
World,No_country,No_state,359560,24.92,51.42,21,18
World,No_country,No_state,359561,25.08,51.42,21,18
World,No_country,No_state,359562,25.25,51.42,21,18
World,No_country,No_state,359563,25.42,51.42,21,18
World,No_country,No_state,359564,25.58,51.42,21,18
World,No_country,No_state,359565,25.75,51.42,21,18
World,No_country,No_state,359566,25.92,51.42,21,18
World,No_country,No_state,359567,26.08,51.42,21,18
World,No_country,No_state,359568,26.25,51.42,21,18
World,No_country,No_state,359569,26.42,51.42,22,18
World,No_country,No_state,359570,26.58,51.42,22,19
World,No_country,No_state,359571,26.75,51.42,22,18
World,No_country,No_state,359572,26.92,51.42,22,19
World,No_country,No_state,359573,27.08,51.42,22,18
World,No_country,No_state,359574,27.25,51.42,22,18
World,No_country,No_state,359575,27.42,51.42,22,19
World,No_country,No_state,359576,27.58,51.42,22,18
World,No_country,No_state,359577,27.75,51.42,22,18
World,No_country,No_state,359578,27.92,51.42,22,19
World,No_country,No_state,359579,28.08,51.42,22,18
World,No_country,No_state,359580,28.25,51.42,21,18
World,No_country,No_state,359581,28.42,51.42,22,18
World,No_country,No_state,359582,28.58,51.42,22,18
World,No_country,No_state,359583,28.75,51.42,22,19
World,No_country,No_state,359584,28.92,51.42,23,19
World,No_country,No_state,359585,29.08,51.42,23,19
World,No_country,No_state,359586,29.25,51.42,23,20
World,No_country,No_state,359587,29.42,51.42,23,20
World,No_country,No_state,359588,29.58,51.42,24,20
World,No_country,No_state,359589,29.75,51.42,24,20
World,No_country,No_state,359590,29.92,51.42,24,21
World,No_country,No_state,359591,30.08,51.42,25,21
World,No_country,No_state,359592,30.25,51.42,25,21
World,No_country,No_state,359593,30.42,51.42,25,21
World,No_country,No_state,359594,30.58,51.42,25,22
World,No_country,No_state,359595,30.75,51.42,25,21
World,No_country,No_state,359596,30.92,51.42,25,21
World,No_country,No_state,359597,31.08,51.42,25,21
World,No_country,No_state,359598,31.25,51.42,25,21
World,No_country,No_state,359599,31.42,51.42,25,21
World,No_country,No_state,359600,31.58,51.42,25,21
World,No_country,No_state,359601,31.75,51.42,25,21
World,No_country,No_state,359602,31.92,51.42,25,20
World,No_country,No_state,359603,32.08,51.42,25,21
World,No_country,No_state,359604,32.25,51.42,25,20
World,No_country,No_state,359605,32.42,51.42,25,20
World,No_country,No_state,359606,32.58,51.42,25,20
World,No_country,No_state,359607,32.75,51.42,25,20
World,No_country,No_state,359608,32.92,51.42,25,20
World,No_country,No_state,359609,33.08,51.42,24,20
World,No_country,No_state,359610,33.25,51.42,24,20
World,No_country,No_state,359611,33.42,51.42,24,19
World,No_country,No_state,359612,33.58,51.42,24,19
World,No_country,No_state,359613,33.75,51.42,24,19
World,No_country,No_state,359614,33.92,51.42,24,19
World,No_country,No_state,360699,0.08,51.58,17,0
World,No_country,No_state,360700,0.25,51.58,17,0
World,No_country,No_state,360701,0.42,51.58,16,0
World,No_country,No_state,360702,0.58,51.58,16,0
World,No_country,No_state,360703,0.75,51.58,15,0
World,No_country,No_state,360704,0.92,51.58,16,0
World,No_country,No_state,360705,3.58,51.58,16,0
World,No_country,No_state,360706,3.75,51.58,16,0
World,No_country,No_state,360707,3.92,51.58,17,0
World,No_country,No_state,360708,4.08,51.58,17,0
World,No_country,No_state,360709,4.25,51.58,17,0
World,No_country,No_state,360710,4.42,51.58,17,0
World,No_country,No_state,360711,4.58,51.58,17,0
World,No_country,No_state,360712,4.75,51.58,17,0
World,No_country,No_state,360713,4.92,51.58,17,0
World,No_country,No_state,360714,5.08,51.58,16,0
World,No_country,No_state,360715,5.25,51.58,16,0
World,No_country,No_state,360716,5.42,51.58,16,0
World,No_country,No_state,360717,5.58,51.58,17,0
World,No_country,No_state,360718,5.75,51.58,17,0
World,No_country,No_state,360719,5.92,51.58,18,0
World,No_country,No_state,360720,6.08,51.58,19,19
World,No_country,No_state,360721,6.25,51.58,20,20
World,No_country,No_state,360722,6.42,51.58,20,20
World,No_country,No_state,360723,6.58,51.58,20,20
World,No_country,No_state,360724,6.75,51.58,20,20
World,No_country,No_state,360725,6.92,51.58,20,20
World,No_country,No_state,360726,7.08,51.58,19,19
World,No_country,No_state,360727,7.25,51.58,18,0
World,No_country,No_state,360728,7.42,51.58,18,0
World,No_country,No_state,360729,7.58,51.58,18,0
World,No_country,No_state,360730,7.75,51.58,17,0
World,No_country,No_state,360731,7.92,51.58,17,0
World,No_country,No_state,360732,8.08,51.58,16,0
World,No_country,No_state,360733,8.25,51.58,15,0
World,No_country,No_state,360734,8.42,51.58,13,0
World,No_country,No_state,360735,8.58,51.58,12,0
World,No_country,No_state,360736,8.75,51.58,11,0
World,No_country,No_state,360737,8.92,51.58,10,0
World,No_country,No_state,360738,9.08,51.58,15,0
World,No_country,No_state,360739,9.25,51.58,16,0
World,No_country,No_state,360740,9.42,51.58,17,0
World,No_country,No_state,360741,9.58,51.58,15,0
World,No_country,No_state,360742,9.75,51.58,14,0
World,No_country,No_state,360743,9.92,51.58,16,0
World,No_country,No_state,360744,-0.08,51.58,18,18
World,No_country,No_state,360745,-0.25,51.58,17,0
World,No_country,No_state,360746,-0.42,51.58,17,0
World,No_country,No_state,360747,-0.58,51.58,17,0
World,No_country,No_state,360748,-0.75,51.58,16,0
World,No_country,No_state,360749,-0.92,51.58,14,0
World,No_country,No_state,360750,-1.08,51.58,14,0
World,No_country,No_state,360751,-1.25,51.58,14,0
World,No_country,No_state,360752,-1.42,51.58,13,0
World,No_country,No_state,360753,-1.58,51.58,13,0
World,No_country,No_state,360754,-1.75,51.58,13,0
World,No_country,No_state,360755,-1.92,51.58,13,0
World,No_country,No_state,360756,-2.08,51.58,13,0
World,No_country,No_state,360757,-2.25,51.58,11,0
World,No_country,No_state,360758,-2.42,51.58,12,0
World,No_country,No_state,360759,-2.58,51.58,13,0
World,No_country,No_state,360760,-2.75,51.58,12,0
World,No_country,No_state,360761,-2.92,51.58,13,0
World,No_country,No_state,360762,-3.08,51.58,10,0
World,No_country,No_state,360763,-3.25,51.58,8,0
World,No_country,No_state,360764,-3.42,51.58,6,0
World,No_country,No_state,360765,-3.58,51.58,5,0
World,No_country,No_state,360766,-3.75,51.58,5,0
World,No_country,No_state,360767,-3.92,51.58,6,0
World,No_country,No_state,360768,-4.08,51.58,7,0
World,No_country,No_state,360769,-4.25,51.58,8,0
World,No_country,No_state,360770,-4.92,51.58,9,0
World,No_country,No_state,360771,-8.75,51.58,5,0
World,No_country,No_state,360772,-8.92,51.58,4,0
World,No_country,No_state,360773,-9.08,51.58,4,0
World,No_country,No_state,360774,-9.25,51.58,4,0
World,No_country,No_state,360775,-9.42,51.58,4,0
World,No_country,No_state,360776,-9.58,51.58,4,0
World,No_country,No_state,360778,10.08,51.58,14,0
World,No_country,No_state,360779,10.25,51.58,16,0
World,No_country,No_state,360780,10.42,51.58,13,0
World,No_country,No_state,360781,10.58,51.58,12,0
World,No_country,No_state,360782,10.75,51.58,12,0
World,No_country,No_state,360783,10.92,51.58,11,0
World,No_country,No_state,360784,11.08,51.58,11,0
World,No_country,No_state,360785,11.25,51.58,14,0
World,No_country,No_state,360786,11.42,51.58,16,0
World,No_country,No_state,360787,11.58,51.58,17,0
World,No_country,No_state,360788,11.75,51.58,17,0
World,No_country,No_state,360789,11.92,51.58,17,16
World,No_country,No_state,360790,12.08,51.58,17,16
World,No_country,No_state,360791,12.25,51.58,17,16
World,No_country,No_state,360792,12.42,51.58,17,17
World,No_country,No_state,360793,12.58,51.58,18,18
World,No_country,No_state,360794,12.75,51.58,19,18
World,No_country,No_state,360795,12.92,51.58,20,19
World,No_country,No_state,360796,13.08,51.58,21,20
World,No_country,No_state,360797,13.25,51.58,21,20
World,No_country,No_state,360798,13.42,51.58,21,20
World,No_country,No_state,360799,13.58,51.58,21,21
World,No_country,No_state,360800,13.75,51.58,21,21
World,No_country,No_state,360801,13.92,51.58,21,20
World,No_country,No_state,360802,14.08,51.58,21,21
World,No_country,No_state,360803,14.25,51.58,21,20
World,No_country,No_state,360804,14.42,51.58,21,20
World,No_country,No_state,360805,14.58,51.58,21,20
World,No_country,No_state,360806,14.75,51.58,21,20
World,No_country,No_state,360807,14.92,51.58,21,20
World,No_country,No_state,360808,15.08,51.58,20,19
World,No_country,No_state,360809,15.25,51.58,21,20
World,No_country,No_state,360810,15.42,51.58,21,20
World,No_country,No_state,360811,15.58,51.58,22,20
World,No_country,No_state,360812,15.75,51.58,22,20
World,No_country,No_state,360813,15.92,51.58,22,20
World,No_country,No_state,360814,16.08,51.58,22,20
World,No_country,No_state,360815,16.25,51.58,23,21
World,No_country,No_state,360816,16.42,51.58,22,21
World,No_country,No_state,360817,16.58,51.58,22,20
World,No_country,No_state,360818,16.75,51.58,22,20
World,No_country,No_state,360819,16.92,51.58,21,20
World,No_country,No_state,360820,17.08,51.58,21,20
World,No_country,No_state,360821,17.25,51.58,21,19
World,No_country,No_state,360822,17.42,51.58,21,19
World,No_country,No_state,360823,17.58,51.58,21,20
World,No_country,No_state,360824,17.75,51.58,21,20
World,No_country,No_state,360825,17.92,51.58,21,19
World,No_country,No_state,360826,18.08,51.58,22,20
World,No_country,No_state,360827,18.25,51.58,22,21
World,No_country,No_state,360828,18.42,51.58,22,20
World,No_country,No_state,360829,18.58,51.58,23,21
World,No_country,No_state,360830,18.75,51.58,24,22
World,No_country,No_state,360831,18.92,51.58,23,21
World,No_country,No_state,360832,19.08,51.58,23,21
World,No_country,No_state,360833,19.25,51.58,23,21
World,No_country,No_state,360834,19.42,51.58,22,20
World,No_country,No_state,360835,19.58,51.58,21,19
World,No_country,No_state,360836,19.75,51.58,21,19
World,No_country,No_state,360837,19.92,51.58,21,19
World,No_country,No_state,360838,20.08,51.58,20,18
World,No_country,No_state,360839,20.25,51.58,20,18
World,No_country,No_state,360840,20.42,51.58,20,18
World,No_country,No_state,360841,20.58,51.58,20,18
World,No_country,No_state,360842,20.75,51.58,20,18
World,No_country,No_state,360843,20.92,51.58,20,18
World,No_country,No_state,360844,21.08,51.58,20,18
World,No_country,No_state,360845,21.25,51.58,21,18
World,No_country,No_state,360846,21.42,51.58,21,19
World,No_country,No_state,360847,21.58,51.58,22,19
World,No_country,No_state,360848,21.75,51.58,22,19
World,No_country,No_state,360849,21.92,51.58,22,19
World,No_country,No_state,360850,22.08,51.58,22,19
World,No_country,No_state,360851,22.25,51.58,22,19
World,No_country,No_state,360852,22.42,51.58,22,20
World,No_country,No_state,360853,22.58,51.58,22,19
World,No_country,No_state,360854,22.75,51.58,22,19
World,No_country,No_state,360855,22.92,51.58,22,19
World,No_country,No_state,360856,23.08,51.58,21,19
World,No_country,No_state,360857,23.25,51.58,21,19
World,No_country,No_state,360858,23.42,51.58,21,18
World,No_country,No_state,360859,23.58,51.58,21,19
World,No_country,No_state,360860,23.75,51.58,21,19
World,No_country,No_state,360861,23.92,51.58,21,19
World,No_country,No_state,360862,24.08,51.58,21,19
World,No_country,No_state,360863,24.25,51.58,21,18
World,No_country,No_state,360864,24.42,51.58,21,18
World,No_country,No_state,360865,24.58,51.58,21,18
World,No_country,No_state,360866,24.75,51.58,21,18
World,No_country,No_state,360867,24.92,51.58,21,18
World,No_country,No_state,360868,25.08,51.58,21,18
World,No_country,No_state,360869,25.25,51.58,21,18
World,No_country,No_state,360870,25.42,51.58,21,18
World,No_country,No_state,360871,25.58,51.58,21,18
World,No_country,No_state,360872,25.75,51.58,21,18
World,No_country,No_state,360873,25.92,51.58,21,18
World,No_country,No_state,360874,26.08,51.58,21,18
World,No_country,No_state,360875,26.25,51.58,21,18
World,No_country,No_state,360876,26.42,51.58,21,18
World,No_country,No_state,360877,26.58,51.58,22,18
World,No_country,No_state,360878,26.75,51.58,22,18
World,No_country,No_state,360879,26.92,51.58,22,18
World,No_country,No_state,360880,27.08,51.58,22,19
World,No_country,No_state,360881,27.25,51.58,22,19
World,No_country,No_state,360882,27.42,51.58,22,19
World,No_country,No_state,360883,27.58,51.58,22,19
World,No_country,No_state,360884,27.75,51.58,22,19
World,No_country,No_state,360885,27.92,51.58,22,19
World,No_country,No_state,360886,28.08,51.58,22,19
World,No_country,No_state,360887,28.25,51.58,22,19
World,No_country,No_state,360888,28.42,51.58,22,19
World,No_country,No_state,360889,28.58,51.58,22,19
World,No_country,No_state,360890,28.75,51.58,23,19
World,No_country,No_state,360891,28.92,51.58,23,19
World,No_country,No_state,360892,29.08,51.58,23,19
World,No_country,No_state,360893,29.25,51.58,23,20
World,No_country,No_state,360894,29.42,51.58,24,20
World,No_country,No_state,360895,29.58,51.58,24,20
World,No_country,No_state,360896,29.75,51.58,24,20
World,No_country,No_state,360897,29.92,51.58,24,21
World,No_country,No_state,360898,30.08,51.58,24,21
World,No_country,No_state,360899,30.25,51.58,24,21
World,No_country,No_state,360900,30.42,51.58,25,21
World,No_country,No_state,360901,30.58,51.58,25,21
World,No_country,No_state,360902,30.75,51.58,24,20
World,No_country,No_state,360903,30.92,51.58,24,20
World,No_country,No_state,360904,31.08,51.58,24,20
World,No_country,No_state,360905,31.25,51.58,24,20
World,No_country,No_state,360906,31.42,51.58,25,21
World,No_country,No_state,360907,31.58,51.58,24,21
World,No_country,No_state,360908,31.75,51.58,24,20
World,No_country,No_state,360909,31.92,51.58,24,20
World,No_country,No_state,360910,32.08,51.58,24,20
World,No_country,No_state,360911,32.25,51.58,24,20
World,No_country,No_state,360912,32.42,51.58,24,20
World,No_country,No_state,360913,32.58,51.58,24,20
World,No_country,No_state,360914,32.75,51.58,24,20
World,No_country,No_state,360915,32.92,51.58,24,20
World,No_country,No_state,360916,33.08,51.58,24,20
World,No_country,No_state,360917,33.25,51.58,24,19
World,No_country,No_state,360918,33.42,51.58,23,19
World,No_country,No_state,360919,33.58,51.58,23,18
World,No_country,No_state,360920,33.75,51.58,23,18
World,No_country,No_state,360921,33.92,51.58,23,19
World,No_country,No_state,362008,0.08,51.75,17,0
World,No_country,No_state,362009,0.25,51.75,16,0
World,No_country,No_state,362010,0.42,51.75,15,0
World,No_country,No_state,362011,0.58,51.75,15,0
World,No_country,No_state,362012,0.75,51.75,15,0
World,No_country,No_state,362013,0.92,51.75,15,0
World,No_country,No_state,362014,1.08,51.75,16,0
World,No_country,No_state,362015,3.75,51.75,16,0
World,No_country,No_state,362016,3.92,51.75,16,0
World,No_country,No_state,362017,4.08,51.75,16,0
World,No_country,No_state,362018,4.25,51.75,16,0
World,No_country,No_state,362019,4.42,51.75,16,0
World,No_country,No_state,362020,4.58,51.75,16,0
World,No_country,No_state,362021,4.75,51.75,16,0
World,No_country,No_state,362022,4.92,51.75,16,0
World,No_country,No_state,362023,5.08,51.75,16,0
World,No_country,No_state,362024,5.25,51.75,16,0
World,No_country,No_state,362025,5.42,51.75,16,0
World,No_country,No_state,362026,5.58,51.75,17,0
World,No_country,No_state,362027,5.75,51.75,17,0
World,No_country,No_state,362028,5.92,51.75,18,0
World,No_country,No_state,362029,6.08,51.75,18,0
World,No_country,No_state,362030,6.25,51.75,19,0
World,No_country,No_state,362031,6.42,51.75,19,19
World,No_country,No_state,362032,6.58,51.75,19,19
World,No_country,No_state,362033,6.75,51.75,19,0
World,No_country,No_state,362034,6.92,51.75,18,0
World,No_country,No_state,362035,7.08,51.75,18,0
World,No_country,No_state,362036,7.25,51.75,18,0
World,No_country,No_state,362037,7.42,51.75,18,0
World,No_country,No_state,362038,7.58,51.75,17,0
World,No_country,No_state,362039,7.75,51.75,17,0
World,No_country,No_state,362040,7.92,51.75,17,0
World,No_country,No_state,362041,8.08,51.75,16,0
World,No_country,No_state,362042,8.25,51.75,16,0
World,No_country,No_state,362043,8.42,51.75,17,0
World,No_country,No_state,362044,8.58,51.75,17,0
World,No_country,No_state,362045,8.75,51.75,16,0
World,No_country,No_state,362046,8.92,51.75,10,0
World,No_country,No_state,362047,9.08,51.75,14,0
World,No_country,No_state,362048,9.25,51.75,15,0
World,No_country,No_state,362049,9.42,51.75,15,0
World,No_country,No_state,362050,9.58,51.75,9,0
World,No_country,No_state,362051,9.75,51.75,13,0
World,No_country,No_state,362052,9.92,51.75,16,0
World,No_country,No_state,362053,-0.08,51.75,17,0
World,No_country,No_state,362054,-0.25,51.75,16,0
World,No_country,No_state,362055,-0.42,51.75,16,0
World,No_country,No_state,362056,-0.58,51.75,15,0
World,No_country,No_state,362057,-0.75,51.75,15,0
World,No_country,No_state,362058,-0.92,51.75,15,0
World,No_country,No_state,362059,-1.08,51.75,15,0
World,No_country,No_state,362060,-1.25,51.75,15,0
World,No_country,No_state,362061,-1.42,51.75,14,0
World,No_country,No_state,362062,-1.58,51.75,13,0
World,No_country,No_state,362063,-1.75,51.75,13,0
World,No_country,No_state,362064,-1.92,51.75,12,0
World,No_country,No_state,362065,-2.08,51.75,10,0
World,No_country,No_state,362066,-2.25,51.75,12,0
World,No_country,No_state,362067,-2.42,51.75,13,0
